HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,HSPF_SECTION,TYPE,START,STOP,WIDTH,PROTECT,UCODE,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,HELP
PERLND,PWT-PARM1,IDVFG,PWTGAS,int,10,15,5,CORRECT,,,0,0,1,0,0,1,,"*** If IDVFG is 1, then interflow DO concentration may vary monthly."
PERLND,PWT-PARM1,ICVFG,PWTGAS,int,15,20,5,CORRECT,,,0,0,1,0,0,1,,"*** If ICVFG is 1, then interflow CO2 concentration may vary monthly."
PERLND,PWT-PARM1,GDVFG,PWTGAS,int,20,25,5,CORRECT,,,0,0,1,0,0,1,,"*** If GDVFG is 1, then groundwater DO concentration may vary monthly."
PERLND,PWT-PARM1,GCVFG,PWTGAS,int,25,30,5,CORRECT,,,0,0,1,0,0,1,,"*** If GCVFG is 1, then groundwater CO2 concentration may vary monthly."
PERLND,PWT-PARM2,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-PARM2,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-PARM2,ELEV,PWTGAS,float,10,20,10,CORRECT,,,0,-300,9100,0,-1000,30000,,"*** ELEV is the elevation of the PLS above sea level (used to adjust
*** saturation concentrations of dissolved gasses in surface outflow)."
PERLND,PWT-PARM2,IDOXP,PWTGAS,float,20,30,10,CORRECT,,,0,0,20,0,0,20,,*** IDOXP is the concentration of dissolved oxygen in interflow outflow.
PERLND,PWT-PARM2,ICO2P,PWTGAS,float,30,40,10,CORRECT,,,0,0,1,0,0,1,,*** ICO2P is the concentration of dissolved CO2 in interflow outflow.
PERLND,PWT-PARM2,ADOXP,PWTGAS,float,40,50,10,CORRECT,,,0,0,20,0,0,20,,"*** ADOXP is the concentration of dissolved oxygen in active groundwater
*** outflow."
PERLND,PWT-PARM2,ACO2P,PWTGAS,float,50,60,10,CORRECT,,,0,0,1,0,0,1,,"*** ACO2P is the concentration of dissolved CO2 in active groundwater
*** outflow."
PERLND,PWT-TEMPS,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-TEMPS,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-TEMPS,SOTMP,PWTGAS,float,10,20,10,CORRECT,,,16,0,38,60,32,100,,*** SOTMP is the initial surface outflow temperature.
PERLND,PWT-TEMPS,IOTMP,PWTGAS,float,20,30,10,CORRECT,,,16,0,38,60,32,100,,*** IOTMP is the initial interflow outflow temperature.
PERLND,PWT-TEMPS,AOTMP,PWTGAS,float,30,40,10,CORRECT,,,16,0,38,60,32,100,,*** AOTMP is the initial active groundwater outflow temperature.
PERLND,QUAL-INPUT,OPNID,PQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,QUAL-INPUT,OPNIDLAST,PQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,QUAL-INPUT,SQO,PQUAL,float,10,18,8,CORRECT,,,0,0,,0,0,,,*** SQO is the initial storage of QUALOF on the surface of the PLS.
PERLND,QUAL-INPUT,POTFW,PQUAL,float,18,26,8,CORRECT,,,0,0,,0,0,,,"*** POTFW is the washoff potency factor for a QUALSD. A potency factor is
*** the ratio of constituent yield to sediment (washoff or scour) outflow."
PERLND,QUAL-INPUT,POTFS,PQUAL,float,26,34,8,CORRECT,,,0,0,,0,0,,,"*** POTFS is the scour potency factor for a QUALSD. A potency factor is the
*** ratio of constituent yield to sediment (washoff or scour) outflow."
PERLND,QUAL-INPUT,ACQOP,PQUAL,float,34,42,8,CORRECT,,,0,0,,0,0,,,*** ACQOP is the rate of accumulation of QUALOF.
PERLND,QUAL-INPUT,SQOLIM,PQUAL,float,42,50,8,CORRECT,,,0.000002,0.000002,,0.000001,0.000001,,,*** SQOLIM is the maximum storage of QUALOF.
PERLND,QUAL-INPUT,WSQOP,PQUAL,float,50,58,8,CORRECT,,,41.7,0.25,,1.64,0.01,,,"*** WSQOP is the rate of surface runoff which will remove 90 percent of
*** stored QUALOF per hour."
PERLND,QUAL-INPUT,IOQC,PQUAL,float,58,66,8,CORRECT,,,0,0,,0,0,,,"*** IOQC is the concentration of the constituent in interflow outflow
*** (meaningful only if this is a QUALIF)."
PERLND,QUAL-INPUT,AOQC,PQUAL,float,66,74,8,CORRECT,,,0,0,,0,0,,,"*** AOQC is the concentration of the constituent in active groundwater
*** outflow (meaningful only if this is a QUALGW)."
PERLND,QUAL-PROPS,OPNID,PQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,QUAL-PROPS,OPNIDLAST,PQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,QUAL-PROPS,QUALID,PQUAL,string,10,22,12,,,,,,,,,,,"*** QUALID is a string of up to 10 characters which identifies the quality
*** constituent."
PERLND,QUAL-PROPS,QTYID,PQUAL,string,26,30,4,,,,,,,,,,,"*** QTYID is a string of up to 4 characters which identifies the units
*** associated with this constituent (e. g., kg, (for coliforms)). These are
*** the units refered to as ""qty"" in subsequent tables (eg. Table-type
*** QUAL-INPUT)."
PERLND,QUAL-PROPS,QSDFG,PQUAL,int,30,35,5,CORRECT,,,0,0,1,0,0,1,,"*** If QSDFG is 1, this constituent is a QUALSD (sediment associated)."
PERLND,QUAL-PROPS,VPFWFG,PQUAL,int,35,40,5,CORRECT,,,0,0,2,0,0,2,,"*** If VPFWFG is 1, the washoff potency factor may vary monthly. If VPWFG is
*** 2, the daily factors are not interpolated between monthly values."
PERLND,QUAL-PROPS,VPFSFG,PQUAL,int,40,45,5,CORRECT,,,0,0,1,0,0,1,,"*** If VPFSFG is 1, the scour potency factor may vary monthly."
PERLND,QUAL-PROPS,QSOFG,PQUAL,int,45,50,5,CORRECT,,,0,0,2,0,0,2,,"*** If QSOFG is 1 or 2, this constituent is a QUALOF (directly associated
*** with overland flow). If 1, then accumulation and removal are performed
*** daily, and the removal rate is dependent only on the accumulation and
*** storage limit parameters (ACQOP and SQOLIM). If 2, accumulation and
*** removel are performed every interval, and the removal rate also takes
*** into account atmospheric deposition plus lateral inflows."
PERLND,QUAL-PROPS,VQOFG,PQUAL,int,50,55,5,CORRECT,,,0,0,1,0,0,1,,"*** If VQOFG is 1 then the rate of accumulation and the limiting storage of
*** QUALOF may vary monthly."
PERLND,QUAL-PROPS,QIFWFG,PQUAL,int,55,60,5,CORRECT,,,0,0,1,0,0,1,,*** If QIFWFG is 1 this constituent is a QUALIF (interflow associated).
PERLND,QUAL-PROPS,VIQCFG,PQUAL,int,60,65,5,CORRECT,,,0,0,4,0,0,4,,"*** If VIQCFG is 1 or greater, then the concentration of this constituent in
*** interflow outflow may vary monthly. If 2 or 4, no interpolation is used.
*** If 3 or 4, units are mg/L. This requires QTYID to be LB (English) or KG
*** (Metric)."
PERLND,QUAL-PROPS,QAGWFG,PQUAL,int,65,70,5,CORRECT,,,0,0,1,0,0,1,,"*** If QAGWFG is 1, this constituent is a QUALGW (groundwater associated)."
PERLND,QUAL-PROPS,VAQCFG,PQUAL,int,70,75,5,CORRECT,,,0,0,4,0,0,4,,"*** If VAQCFG is 1, the concentration of this constituent in groundwater
*** outflow may vary monthly. If 2 or 4, no interpolation is used. If 3 or
*** 4, units are mg/L. This requires QTYID to be LB (English) or KG
*** (Metric)."
PERLND,SED-PARM1,OPNID,SEDMNT,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM1,OPNIDLAST,SEDMNT,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM1,CRVFG,SEDMNT,int,10,15,5,CORRECT,,,0,0,1,0,0,1,,"*** If CRVFG is 1, erosion-related cover may vary monthly. A value of -1
*** indicates that it is supplied as direct time series COVER."
PERLND,SED-PARM1,VSIVFG,SEDMNT,int,15,20,5,CORRECT,,,0,0,2,0,0,2,,"*** If VSIVFG is 1, the rate of net vertical sediment input may vary
*** monthly."
PERLND,SED-PARM1,SDOPFG,SEDMNT,int,20,25,5,CORRECT,,,0,0,1,0,0,1,,"*** If SDOPFG is 1, removal of sediment from the land surface will be
*** simulated with the algorithm used in the ARM and NPS models. If it is 0,
*** a new algorithm will be used."
PERLND,SED-PARM2,OPNID,SEDMNT,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM2,OPNIDLAST,SEDMNT,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM2,SMPF,SEDMNT,float,10,20,10,CORRECT,,,1,0.001,1,1,0.001,1,,"*** SMPF is a ""supporting management practice factor. "" It is used to
*** simulate the reduction in erosion achieved by use of erosion control
*** practices."
PERLND,SED-PARM2,KRER,SEDMNT,float,20,30,10,CORRECT,,,0,0,,0,0,,,*** KRER is the coefficient in the soil detachment equation.
PERLND,SED-PARM2,JRER,SEDMNT,float,30,40,10,CORRECT,,,,,,,,,,*** JRER is the exponent in the soil detachment equation.
PERLND,SED-PARM2,AFFIX,SEDMNT,float,40,50,10,CORRECT,,,0,0,1,0,0,1,,"*** AFFIX is the fraction by which detached sediment storage decreases each
*** day, as a result of soil compaction."
PERLND,SED-PARM2,COVER,SEDMNT,float,50,60,10,CORRECT,,,0,0,1,0,0,1,,"*** COVER is the fraction of land surface which is shielded from erosion by
*** rainfall (not considering snow cover, which can be handled by simulation)."
PERLND,SED-PARM2,NVSI,SEDMNT,float,60,70,10,CORRECT,,,0,,,0,,,,"*** NVSI is the rate at which sediment enters detached storage from the
*** atmosphere. A negative value can be supplied (e. g., to simulate removal
*** by human activity or wind)."
PERLND,SED-PARM3,OPNID,SEDMNT,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM3,OPNIDLAST,SEDMNT,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-PARM3,KSER,SEDMNT,float,10,20,10,CORRECT,,,0,0,,0,0,,,*** KSER is the coefficient in the detached sediment washoff equation.
PERLND,SED-PARM3,JSER,SEDMNT,float,20,30,10,CORRECT,,,,,,,,,,*** JSER is the exponent in the detached sediment washoff equation.
PERLND,SED-PARM3,KGER,SEDMNT,float,30,40,10,CORRECT,,,0,0,,0,0,,,"*** KGER is the coefficient in the matrix soil scour equation (simulates
*** gully erosion, etc. )."
PERLND,SED-PARM3,JGER,SEDMNT,float,40,50,10,CORRECT,,,,,,,,,,"*** JGER is the exponent in the matrix soil scour equation (simulates gully
*** erosion, etc. )."
PERLND,SED-STOR,OPNID,SEDMNT,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-STOR,OPNIDLAST,SEDMNT,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SED-STOR,DETS,SEDMNT,float,10,20,10,CORRECT,,,0,0,,0,0,,,
PERLND,SNOW-FLAGS,OPNID,SNOW,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-FLAGS,OPNIDLAST,SNOW,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-FLAGS,SNOPFG,SNOW,int,10,15,5,CORRECT,,,0,0,1,0,0,1,,"*** A value of 0 means that the atmospheric heat exchange portion of
*** snowmelt will be based on the energy balance; 1 means it will be based
*** on a degree-day factor."
PERLND,SNOW-FLAGS,VKMFG,SNOW,int,15,20,5,CORRECT,,,0,0,1,0,0,1,,"*** VKMFG:value of 1 means vary degree-day factor monthly; 0 means use
*** annual value."
PERLND,SNOW-INIT1,OPNID,SNOW,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-INIT1,OPNIDLAST,SNOW,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-INIT1,PACKF,SNOW,float,10,20,10,CORRECT,,,0,0,,0,0,,,*** Pack-snow is the quantity of snow in the pack (water equivalent).
PERLND,SNOW-INIT1,PACKI,SNOW,float,20,30,10,CORRECT,,,0,0,,0,0,,,*** Pack-ice is the quantity of ice in the pack (water equivalent)
PERLND,SNOW-INIT1,PACKW,SNOW,float,30,40,10,CORRECT,,,0,0,,0,0,,,*** Pack-watr is the quantity of liquid water in the pack.
PERLND,SNOW-INIT1,RDENPF,SNOW,float,40,50,10,CORRECT,,,0.2,0.01,1,0.2,0.01,1,,"*** RDENPF is the density of the frozen contents (snow+ice) of the pack,
*** relative to water."
PERLND,SNOW-INIT1,DULL,SNOW,float,50,60,10,CORRECT,,,400,0,800,400,0,800,,"*** DULL is an index to the dullness of the pack surface, from which albedo
*** is estimated."
PERLND,SNOW-INIT1,PAKTMP,SNOW,float,60,70,10,CORRECT,,,0,,0,32,,32,,*** PAKTMP is the mean temperature of the frozen contents of the pack.
PERLND,SNOW-INIT2,OPNID,SNOW,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-INIT2,OPNIDLAST,SNOW,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-INIT2,COVINX,SNOW,float,10,20,10,CORRECT,,,0.25,0.25,,0.01,0.01,,,"*** COVINX is the current pack (water equivalent) required to obtain
*** complete areal coverage of the PLS. If the pack is less than this
*** amount, areal cover is prorated (PACKF/COVINX)."
PERLND,SNOW-INIT2,XLNMLT,SNOW,float,20,30,10,CORRECT,,,0,0,,0,0,,,"*** XLNMLT is the current remaining possible increment to ice storage in the
*** pack (see functional description). This value is only relevant if ice
*** formation is being simulated (ICEFG= 1)."
PERLND,SNOW-INIT2,SKYCLR,SNOW,float,30,40,10,CORRECT,,,1,0.15,1,1,0.15,1,,"*** SKYCLR is the fraction of sky which is assumed to be clear at the
*** present time."
PERLND,SNOW-PARM1,OPNID,SNOW,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-PARM1,OPNIDLAST,SNOW,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-PARM1,LAT,SNOW,float,10,20,10,CORRECT,,,40,-90,90,40,-90,90,,"*** LAT is the latitude of the PLS. It is positive for the northern
*** hemisphere, negative for the southern hemisphere."
PERLND,SNOW-PARM1,MELEV,SNOW,float,20,30,10,CORRECT,,,0,0,10000,0,0,30000,,*** MELEV is the mean elevation of the PLS.
PERLND,SNOW-PARM1,SHADE,SNOW,float,30,40,10,CORRECT,,,0,0,1,0,0,1,,"*** SHADE is the fraction of the PLS which is shaded from solar radiation
*** by, for example, trees."
PERLND,SNOW-PARM1,SNOWCF,SNOW,float,40,50,10,CORRECT,,,,1,100,,1,100,,"*** SNOWCF is the factor by which recorded precipitation data will be
*** multiplied if the simulation indicates it is snowfall, to account for
*** poor catch efficiency under snow conditions."
PERLND,SNOW-PARM1,COVIND,SNOW,float,50,60,10,CORRECT,,,,0.25,,,0.01,,,"*** COVIND is the maximum pack (water equivalent) at which the entire PLS
*** will be covered with snow (see functional description of SNOW section)."
PERLND,SNOW-PARM1,KMELT,SNOW,float,60,70,10,CORRECT,,,0,0,,0,0,,,*** KMELT is the degree-day snowmelt factor when SNOPFG=1
PERLND,SNOW-PARM1,TBASE,SNOW,float,70,80,10,CORRECT,,,0,-20,20,32,0,60,,"*** TBASE is the base temperature for the degree-day snowmelt calculation
*** when SNOPFG=1"
PERLND,SNOW-PARM2,OPNID,SNOW,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-PARM2,OPNIDLAST,SNOW,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SNOW-PARM2,RDCSN,SNOW,float,10,20,10,CORRECT,,,0.15,0.01,1,0.15,0.01,1,,"*** RDCSN is the density of cold, new snow relative to water. This value
*** applies to snow falling at air temps <= 0degF. At higher temperatures
*** the density of snow is adjusted."
PERLND,SNOW-PARM2,TSNOW,SNOW,float,20,30,10,CORRECT,,,0,-1,5,32,30,40,,"*** TSNOW is the air temperature below which precipitation will be snow,
*** under saturated conditions. Under non-saturated conditions the
*** temperature is adjusted slightly."
PERLND,SNOW-PARM2,SNOEVP,SNOW,float,30,40,10,CORRECT,,,0.1,0,1,0.1,0,1,,"*** SNOEVP is a parameter which adapts the snow evaporation (sublimation)
*** equation to field conditions."
PERLND,SNOW-PARM2,CCFACT,SNOW,float,40,50,10,CORRECT,,,1,0,10,1,0,10,,"*** CCFACT is a parameter which adapts the snow condensation/convection melt
*** equation to field conditions."
PERLND,SNOW-PARM2,MWATER,SNOW,float,50,60,10,CORRECT,,,0.03,0,1,0.03,0,1,,"*** MWATER is the maximum water content of the snow pack, in depth water per
*** depth water equivalent."
PERLND,SNOW-PARM2,MGMELT,SNOW,float,60,70,10,CORRECT,,,0.25,0,25,0.01,0,1,,"*** MGMELT is the maximum rate of snowmelt by ground heat, in depth of water
*** equivalent per day. This is the value which applies when the pack
*** temperature is at freezing point."
PERLND,SOIL-DATA,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA,DSURF,PWATER,float,10,18,8,CORRECT,,,,0.0025,2500,,0.001,1000,,"*** Depth(1)-(4) are the depths (thicknesses) of the surface, upper, lower,
*** and groundwater layers, respectively."
PERLND,SOIL-DATA,DUPPER,PWATER,float,18,26,8,CORRECT,,,,0.0025,2500,,0.001,1000,,
PERLND,SOIL-DATA,DLOWER,PWATER,float,26,34,8,CORRECT,,,,0.0025,2500,,0.001,1000,,
PERLND,SOIL-DATA,DGRNDW,PWATER,float,34,42,8,CORRECT,,,,0.0025,2500,,0.001,1000,,
PERLND,SOIL-DATA,BDSURF,PWATER,float,42,50,8,CORRECT,,,1.65,0.8,2.4,103,50,150,,"*** Bulkden(1)-(4) are the bulk densities of the soil in the surface, upper,
*** lower, and groundwater layers, respectively."
PERLND,SOIL-DATA,BDUPPR,PWATER,float,50,58,8,CORRECT,,,1.65,0.8,2.4,103,50,150,,
PERLND,SOIL-DATA,BDLOWR,PWATER,float,58,66,8,CORRECT,,,1.65,0.8,2.4,103,50,150,,
PERLND,SOIL-DATA,BDGRDW,PWATER,float,66,74,8,CORRECT,,,1.65,0.8,2.4,103,50,150,,
PERLND,SOIL-DATA2,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA2,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA2,SWILTP,PWATER,float,10,20,10,CORRECT,-999,,0,0,1,0,0,1,,"*** SWILTP is the wilting point for the surface soil layer. _PNAME
*** SWILTP"
PERLND,SOIL-DATA2,UWILTP,PWATER,float,20,30,10,CORRECT,-999,,0,0,1,0,0,1,,*** UWILTP is the wilting point for the upper soil layer. _PNAME UWILTP
PERLND,SOIL-DATA2,LWILTP,PWATER,float,30,40,10,CORRECT,-999,,0,0,1,0,0,1,,*** LWILTP is the wilting point for the lower soil layer. _PNAME LWILTP
PERLND,SOIL-DATA2,AWILTP,PWATER,float,40,50,10,CORRECT,-999,,0,0,1,0,0,1,,"*** AWILTP is the wilting point for the active groundwater layer. _PNAME
*** AWILTP"
PERLND,SOIL-DATA3,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA3,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,SOIL-DATA3,SFDCAP,PWATER,float,10,20,10,CORRECT,-999,,0,0,1,0,0,1,,"*** SFDCAP is the field capacity for the surface soil layer. _PNAME
*** SFDCAP"
PERLND,SOIL-DATA3,UFDCAP,PWATER,float,20,30,10,CORRECT,-999,,0,0,1,0,0,1,,*** UFDCAP is the field capacity for the upper soil layer. _PNAME UFDCAP
PERLND,SOIL-DATA3,LFDCAP,PWATER,float,30,40,10,CORRECT,-999,,0,0,1,0,0,1,,*** LFDCAP is the field capacity for the lower soil layer. _PNAME LFDCAP
PERLND,SOIL-DATA3,AFDCAP,PWATER,float,40,50,10,CORRECT,-999,,0,0,1,0,0,1,,"*** AFDCAP is the field capacity for the active groundwater layer. _PNAME
*** AFDCAP"
PERLND,TRAC-AD-FLAGS,OPNID,TRACER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,TRAC-AD-FLAGS,OPNIDLAST,TRACER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,TRAC-AD-FLAGS,TRADFG1,TRACER,int,11,14,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of tracer to the
*** surface layer is absent. A value of -1 indicates that it is supplied as
*** a direct time series as TRADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME TRADFG(1)"
PERLND,TRAC-AD-FLAGS,TRADFG2,TRACER,int,14,17,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of tracer to the surface layer
*** in precipitation is absent. A value of -1 indicates that it is supplied
*** as a direct time series as TRADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME TRADFG(2)"
PERLND,TRAC-AD-FLAGS,TRADFG3,TRACER,int,18,21,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of tracer to the
*** upper layer is absent. A value of -1 indicates that it is supplied as a
*** direct time series as TRADFX. A value greater than 0 indicates the index
*** number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME TRADFG(3)"
